"","Article.Title","Link","Date.Published","News.Outlet","Preview","Key.Author","All.Authors"
"241","Duke Energy names Bowman to replace De May as North Carolina ...","<a href='https://www.wfae.org/energy-environment/2022-11-07/duke-energy-names-bowman-to-replace-de-may-as-north-carolina-president' target='_blank'>Link to Article</a>","2022-11-07","www.wfae.org","Duke Energy has named Kendal Bowman as president of its North Carolina operations. Bowman takes over on Jan. 1 from state President Stephen De May, who is retiring after 33 years.","David Boraks",""
"242","Repairs complete on Moore County substations, power restored ...","<a href='https://www.wfae.org/energy-environment/2022-12-07/repairs-done-on-moore-county-substations-power-coming-b' target='_blank'>Link to Article</a>","2022-12-08","www.wfae.org","Duke Energy on Wednesday finished repairing and testing two electrical substations in Moore County that were damaged by gunfire Saturday. The attacks cut power to about 45,000 customers initially.","David Boraks",""
"243","Moore County attack spurs U.S. regulators to order study of electric ...","<a href='https://www.wfae.org/energy-environment/2022-12-15/moore-county-attack-spurs-u-s-regulators-to-order-study-of-electric-grid-security' target='_blank'>Link to Article</a>","2022-12-15","www.wfae.org","Federal energy regulators on Thursday ordered a study to determine if security standards need to be improved following recent attacks on electrical facilities, including one in North Carolina.","David Boraks",""
"244","EPA funds air quality studies in underserved communities | WFAE ...","<a href='https://www.wfae.org/energy-environment/2022-11-03/epa-funds-air-quality-studies-in-underserved-communities' target='_blank'>Link to Article</a>","2022-11-03","www.wfae.org","The EPA has awarded $53 million in grants for air quality testing in communities around the country, including three in North Carolina. The money will go to areas where pollution and the COVID-19 pandemic have led to environmental and health disparities.","David Boraks",""
"245","With funds left over, Duke Energy adds 1 more round of solar ...","<a href='https://www.wfae.org/energy-environment/2022-08-23/with-funds-left-over-duke-energy-adds-1-more-round-of-solar-rebates' target='_blank'>Link to Article</a>","2022-08-23","www.wfae.org","Duke Energy's five-year rooftop solar rebate program in North Carolina was supposed to end in July. But the utility says it will add one final application period in January.","David Boraks",""
"246","Vote could affect climate policy, but it's mostly not being discussed ...","<a href='https://www.wfae.org/energy-environment/2022-10-28/vote-could-affect-climate-policy-but-its-mostly-not-being-discussed' target='_blank'>Link to Article</a>","2022-10-28","www.wfae.org","Next month's midterm elections could hinder national and local efforts to pass or even keep laws addressing climate change, according to experts from Duke University. But climate change is mostly absent from the discussion on the campaign trail.","David Boraks",""
"247","NC environmental justice board to discuss wood pellet industry ...","<a href='https://www.wfae.org/energy-environment/2022-11-16/n-c-environmental-justice-board-to-discuss-wood-pellet-industry' target='_blank'>Link to Article</a>","2022-11-16","www.wfae.org","North Carolina's environmental justice advisory board has called a special meeting in Raleigh Thursday night to discuss concerns about the fast-growing wood pellet industry.","David Boraks",""
"248","Has the house you're buying ever flooded? Undisclosed risk may ...","<a href='https://www.wfae.org/energy-environment/2022-08-04/has-the-house-youre-buying-ever-flooded-undisclosed-risk-may-cost-you' target='_blank'>Link to Article</a>","2022-08-04","www.wfae.org","In North Carolina and many other states, sellers don't have to tell home buyers if a house has ever been damaged by flooding. A new study says that lack of disclosure can mean unexpected and costly future damages.","David Boraks",""
"249","Gov. Cooper says Moore County attack signals a 'new threat level ...","<a href='https://www.wfae.org/energy-environment/2022-12-06/gov-cooper-says-moore-county-attack-signals-a-new-threat-level' target='_blank'>Link to Article</a>","2022-12-06","www.wfae.org","North Carolina Gov. Roy Cooper says he wants utilities to ramp up electric grid security following Saturday’s gunfire attack on two electrical substations in Moore County that knocked out power to about 45,000 customers.","David Boraks",""
"250","Pellet plant permit delayed amid environmental justice concerns ...","<a href='https://www.wfae.org/energy-environment/2022-12-08/pellet-plant-permit-delayed-amid-environmental-justice-concerns' target='_blank'>Link to Article</a>","2022-12-08","www.wfae.org","State officials have delayed approving an expansion for a wood pellet plant in northeastern North Carolina while they consider concerns about how the plant affects the environment and nearby communities of color.","David Boraks",""
"252","Environmental justice board hears concerns about wood pellet ...","<a href='https://www.wfae.org/energy-environment/2022-11-18/environmental-justice-board-hears-concerns-about-wood-pellet-plants' target='_blank'>Link to Article</a>","2022-11-18","www.wfae.org","The state's growing wood pellet industry came under fire at a meeting in Raleigh last night from scientists, activists and residents who live near wood pellet plants.","David Boraks",""
"253","Scientists oppose Duke Energy plans for more gas-fired plants ...","<a href='https://www.wfae.org/energy-environment/2022-11-14/scientists-oppose-duke-energy-plans-for-more-gas-fired-plants' target='_blank'>Link to Article</a>","2022-11-15","www.wfae.org","A group of 45 scientists, including some who formerly worked for the EPA, is urging North Carolina officials not to approve Duke Energy's plan to build more gas-fired power plants. Duke wants to expand its use of natural gas as part of a plan to reduce and eventually eliminate carbon emissions by 2050.","David Boraks",""
"254","Shots fired near Duke Energy hydroelectric dam in South Carolina ...","<a href='https://www.wfae.org/energy-environment/2022-12-08/shots-fired-near-duke-energy-hydroelectric-dam-in-south-carolina' target='_blank'>Link to Article</a>","2022-12-08","www.wfae.org","Someone fired shots near a Duke Energy hydroelectric dam in South Carolina on Wednesday afternoon, but nobody was hurt and there were no damages.","David Boraks",""
"255","Coastal scientist says storm damage is an opportunity to rethink how ...","<a href='https://www.wfae.org/energy-environment/2022-10-03/coastal-scientist-says-storm-damage-is-an-opportunity-to-rethink-how-we-rebuild' target='_blank'>Link to Article</a>","2022-10-03","www.wfae.org","Federal officials have pledged financial support for rebuilding as the Southeast recovers from Hurricane Ian. But the storm's havoc has rekindled the debate over how we rebuild in coastal areas.","David Boraks",""
"257","Duke Energy and its critics battle over its 'clean energy transition ...","<a href='https://www.wfae.org/energy-environment/2022-10-12/duke-energy-and-its-critics-battle-over-its-clean-energy-transition' target='_blank'>Link to Article</a>","2022-10-12","www.wfae.org","Federal and state officials are pushing electricity producers to shift away from fossil fuels to fight climate change. Here in North Carolina, state regulators are drafting a plan this fall to do that. Duke Energy is promoting its vision for a gradual ""clean energy transition."" At the same time, business and environmental groups are calling for a faster and cheaper shift.","David Boraks",""
"258","Solar installer's failure is a red flag for buyers; how to avoid scams ...","<a href='https://www.wunc.org/2022-10-01/solar-installers-failure-is-a-red-flag-for-buyers-how-to-avoid-scams' target='_blank'>Link to Article</a>","2022-10-01","www.wunc.org","Rooftop solar power has become something of a frontier land rush as we shift to renewable energy to fight climate change. Hundreds of entrepreneurs, some with little or no experience, have flooded into the business. The recent collapse of a Mooresville-based installer is a warning to buyers.","David Boraks",""
"259","Rising natural gas prices push up Duke Energy electric rates in NC ...","<a href='https://www.wfae.org/energy-environment/2022-08-29/rising-natural-gas-prices-push-up-duke-energy-electric-rates-in-nc' target='_blank'>Link to Article</a>","2022-08-29","www.wfae.org","Higher fuel costs and new renewable energy programs are pushing up rates for Duke Energy customers in most of western and central North Carolina.","David Boraks",""
"260","N.C. lithium suppliers say climate law will help their businesses ...","<a href='https://www.wfae.org/energy-environment/2022-08-25/n-c-lithium-suppliers-say-climate-law-will-help-their-businesses' target='_blank'>Link to Article</a>","2022-08-25","www.wfae.org","The federal climate and health care law enacted last week has provisions aimed at boosting the U.S. electric vehicle industry. North Carolina lithium mining companies say it will help their business of supplying electric vehicle makers.","David Boraks",""
"261","Albemarle plans $200M lithium research center in Charlotte | WFAE ...","<a href='https://www.wfae.org/business/2022-12-13/albemarle-plans-200m-lithium-research-center-in-charlotte' target='_blank'>Link to Article</a>","2022-12-13","www.wfae.org","Charlotte-based chemicals supplier Albemarle Corp. plans a $200 million lithium research center in Charlotte's University Research Park. The company says the center will create 200 jobs and support the fast-growing market for lithium and electric vehicle batteries.","David Boraks",""
"262","Duke says clean energy plan will help climate goals, raise rates ...","<a href='https://www.wfae.org/energy-environment/2022-10-04/duke-says-clean-energy-plan-will-help-goals-raise-profits-and-rates' target='_blank'>Link to Article</a>","2022-10-04","www.wfae.org","Duke Energy told investors Tuesday it will boost spending on clean energy to $145 billion over the next 10 years, which it says will increase profits and meet a new goal for cutting the heat-trapping pollution that causes global warming. But Duke also says it will mean higher rates.","David Boraks",""
"263","NOAA says sunny-day flooding accelerates with sea level rise ...","<a href='https://www.wfae.org/energy-environment/2022-08-02/noaa-says-sunny-day-flooding-accelerates-with-sea-level-rise' target='_blank'>Link to Article</a>","2022-08-02","www.wfae.org","Federal scientists say high-tide flooding is becoming more common on the East and Gulf coasts and the risk is accelerating as the ocean rises due to climate change.","David Boraks",""
"264","At Camp Lejeune, the Marines plan a microgrid for storm resilience ...","<a href='https://www.wfae.org/energy-environment/2022-11-22/at-camp-lejeune-the-marines-plan-a-microgrid-for-storm-resilience' target='_blank'>Link to Article</a>","2022-11-22","www.wfae.org","The U.S. Marine Corps plans a $22 million dollar electricity microgrid at Camp Lejeune, to keep a key section of the base running during major outages.","David Boraks",""
"265","Duke Energy seeks a 16% rate hike for eastern NC and Asheville ...","<a href='https://www.wunc.org/2022-10-06/duke-energy-seeks-a-16-rate-hike-for-eastern-nc-and-asheville' target='_blank'>Link to Article</a>","2022-10-06","www.wunc.org","Duke Energy has asked North Carolina regulators to approve rate increases totaling 16% over three years for customers of its Duke Energy Progress unit, in eastern North Carolina and the Asheville area. Duke says the extra money would pay to strengthen the electric grid, improve reliability and prepare for more renewable energy.","David Boraks",""
"266","Korean company invests $100M in Huntersville EV charging startup ...","<a href='https://www.wfae.org/business/2022-08-18/korean-company-invests-100m-in-huntersville-ev-charging-startup' target='_blank'>Link to Article</a>","2022-08-18","www.wfae.org","A Korean energy company has invested $100 million in a Huntersville-based startup named Atom Power that makes electric vehicle charging equipment.","David Boraks",""
"269","City faces a decision as costs for its planned solar farm rise 25 ...","<a href='https://www.wfae.org/energy-environment/2022-11-29/city-faces-a-decision-as-costs-for-its-planned-solar-farm-rise-25' target='_blank'>Link to Article</a>","2022-11-29","www.wfae.org","Rising equipment costs at a proposed solar farm in Iredell County are threatening the city of Charlotte's goal to switch city buildings to 100% carbon-free electricity by 2030.","David Boraks",""
"270","Mecklenburg County begins public meetings as it drafts ...","<a href='https://www.wfae.org/energy-environment/2022-09-13/mecklenburg-county-begins-public-meetings-as-it-drafts-environmental-justice-plan' target='_blank'>Link to Article</a>","2022-09-13","www.wfae.org","Mecklenburg County is working with a consultant to develop an Environmental Justice Action Plan. The idea is to identify and work to end disparities in water and air pollution, food and housing. County officials are seeking public feedback at a series of public meetings this month and next.","David Boraks",""
"271","AG Josh Stein says regulators should not adopt Duke Energy's ...","<a href='https://www.wunc.org/2022-09-07/ag-josh-stein-says-regulators-should-not-adopt-duke-energys-carbon-plan-as-is' target='_blank'>Link to Article</a>","2022-09-07","www.wunc.org","NC Attorney General Josh Stein says state regulators should reject Duke Energy's proposals for reducing carbon from energy generation and instead, adopt a plan that meets the state's clean energy goals and costs less.","David Boraks",""
"272","Sprite's switch from green to clear plastic is welcomed, but is it ...","<a href='https://www.wfae.org/energy-environment/2022-08-13/sprites-switch-from-green-to-clear-plastic-is-welcomed-but-is-it-enough' target='_blank'>Link to Article</a>","2022-08-13","www.wfae.org","Coca-Cola Co.'s recent announcement that it will start producing the soft drink Sprite in clear instead of green bottles will make recycling easier. But climate groups say it's not enough.","David Boraks",""
"273","NC governor's order calls for a faster shift to electric trucks and ...","<a href='https://www.wunc.org/2022-10-25/nc-governors-order-calls-for-a-faster-shift-to-electric-trucks-and-buses' target='_blank'>Link to Article</a>","2022-10-25","www.wunc.org","Gov. Roy Cooper issued another climate-related executive order Tuesday, this time pushing to increase the sale of electric trucks and buses in North Carolina. The governor said it would help the state meet its climate goals and create jobs.","David Boraks",""
"274","Gas line work in Lincoln County could include noise and flames ...","<a href='https://www.wfae.org/energy-environment/2022-08-21/gas-line-work-in-lincoln-county-could-include-noise-and-flames' target='_blank'>Link to Article</a>","2022-08-21","www.wfae.org","Piedmont Natural Gas will begin routine maintenance Monday on a natural gas line off N.C. 150 east of Lincolnton and doesn't want it to be a surprise to people in the area.","David Boraks",""
"275","A proposed lithium mine presents a climate versus environment ...","<a href='https://www.wunc.org/2022-11-12/a-proposed-lithium-mine-presents-a-climate-versus-environment-conflict' target='_blank'>Link to Article</a>","2022-11-12","www.wunc.org","The U.S. wants to mine lithium for electric vehicle batteries to meet climate change goals. But residents near a proposed open-pit mine object.","David Boraks",""
"277","With funds left over, Duke Energy adds 1 more round of solar ...","<a href='https://www.wunc.org/2022-08-23/with-funds-left-over-duke-energy-adds-1-more-round-of-solar-rebates' target='_blank'>Link to Article</a>","2022-08-23","www.wunc.org","Duke Energy's five-year rooftop solar rebate program in North Carolina was supposed to end in July. But the utility says it will add one final application period in January.","David Boraks",""
"278","Duke Energy considers selling its commercial renewables business ...","<a href='https://www.wfae.org/energy-environment/2022-08-04/duke-energy-considers-selling-its-commercial-renewables-business' target='_blank'>Link to Article</a>","2022-08-04","www.wfae.org","Duke Energy says it's considering the sale of its commercial renewable energy business, to focus future investments on its consumer utilities. The Charlotte-based company announced a ""strategic review"" of the business as part of its quarterly profit report this morning.","David Boraks",""
"279","Coalition seeks federal funding for a Southeast hydrogen hub ...","<a href='https://www.wfae.org/energy-environment/2022-11-01/coalition-seeks-federal-funding-for-a-southeast-hydrogen-hub' target='_blank'>Link to Article</a>","2022-11-01","www.wfae.org","Utilities and other companies around the Southeast have banded together to seek federal funding to develop a regional center for producing clean hydrogen. The goal is to replace fossil fuels at power and industrial plants.","David Boraks",""
"280","As the planet warms, fall colors come later and may be duller ...","<a href='https://www.wfae.org/energy-environment/2022-10-14/as-the-planet-warms-fall-colors-come-later-and-may-be-duller' target='_blank'>Link to Article</a>","2022-10-14","www.wfae.org","The fall foliage is hitting peak colors this week in the North Carolina mountains. The rest of the state will follow over the next couple of weeks. Experts say it appears to be a good year, with intense colors coming at what used to be a normal time — mid-October. But that's been slipping later because of global warming.","David Boraks",""
"281","Pipeline builder halts legal effort to acquire land for NC extension ...","<a href='https://www.wfae.org/energy-environment/2022-10-24/pipeline-builder-halts-legal-effort-to-acquire-land-for-n-c-extension' target='_blank'>Link to Article</a>","2022-10-24","www.wfae.org","Developers of a proposed pipeline extension that would bring natural gas to North Carolina have withdrawn legal proceedings to acquire land for the project. But the Mountain Valley Pipeline said it's not abandoning the $468 million project.","David Boraks",""
"282","These climate scientists feel 'a higher calling' — civil disobedience","<a href='https://www.wfae.org/energy-environment/2022-11-11/these-climate-scientists-feel-a-higher-calling-civil-disobedience' target='_blank'>Link to Article</a>","2022-11-11","www.wfae.org","On Thursday, four people, including two climate scientists, were charged with trespassing after they chained themselves to entryways at Charlotte Douglas International Airport's private jet terminal.","David Boraks",""
"283","Duke Energy considers selling its commercial renewables business ...","<a href='https://www.wunc.org/2022-08-04/duke-energy-considers-selling-its-commercial-renewables-business' target='_blank'>Link to Article</a>","2022-08-04","www.wunc.org","Duke Energy says it's considering the sale of its commercial renewable energy business, to focus future investments on its consumer utilities. The Charlotte-based company announced a ""strategic review"" of the business as part of its quarterly profit report this morning.","David Boraks",""
"284","Duke Energy hopes renewable biz sale makes stock more attractive ...","<a href='https://www.wfae.org/energy-environment/2022-11-04/duke-energy-hopes-renewable-biz-sale-makes-stock-more-attractive' target='_blank'>Link to Article</a>","2022-11-04","www.wfae.org","Duke Energy says it will go ahead with the sale of its commercial renewable energy business, after studying the idea since August. The Charlotte-based company thinks the spinoff will make its remaining regulated businesses more attractive to investors.","David Boraks",""
"285","Thousands get power back, but many more will be in the dark for ...","<a href='https://www.wfae.org/energy-environment/2022-12-05/thousands-get-power-back-but-many-more-will-be-in-the-dark-for-days-in-moore-county' target='_blank'>Link to Article</a>","2022-12-05","www.wfae.org","Duke Energy says about 7,000 customers in Moore County got power back overnight after someone shot critical equipment at two substations over the weekend. But Duke spokesman Jeff Brooks said 38,000 customers were still without power Monday morning.","David Boraks",""
"286","NC pellet plant wants to expand, but some worry about emissions ...","<a href='https://www.wfae.org/energy-environment/2022-08-15/nc-pellet-plant-wants-to-expand-but-some-worry-about-emissions' target='_blank'>Link to Article</a>","2022-08-15","www.wfae.org","The world's largest producer of wood pellets wants to expand production at a plant in eastern North Carolina — and to emit more greenhouse gases.","David Boraks",""
"288","Environmental justice board hears concerns about wood pellet ...","<a href='https://www.wunc.org/2022-11-18/environmental-justice-board-hears-concerns-about-wood-pellet-plants' target='_blank'>Link to Article</a>","2022-11-18","www.wunc.org","The state's growing wood pellet industry came under fire at a meeting in Raleigh last night from scientists, activists and residents who live near wood pellet plants.","David Boraks",""
"289","Battery component maker plans $3.5B campus near Charleston ...","<a href='https://www.wunc.org/2022-12-14/battery-component-maker-plans-3-5b-campus-near-charleston' target='_blank'>Link to Article</a>","2022-12-14","www.wunc.org","Redwood Materials, a Nevada company that makes electric vehicle battery components, says it will build a $3.5 billion campus near Charleston, South Carolina. State officials say it's the largest economic development investment in South Carolina's history.","David Boraks",""
"290","Duke Energy wants to pilot using F-150 batteries to supply the grid ...","<a href='https://www.wunc.org/2022-08-16/duke-energy-wants-to-pilot-using-f-150-batteries-to-supply-the-grid' target='_blank'>Link to Article</a>","2022-08-16","www.wunc.org","Duke Energy has asked state regulators to approve a test that would allow the utility to draw energy from electric vehicle batteries to the power grid during times of peak demand.","David Boraks",""
"291","EPA funds air quality studies in underserved communities | WUNC","<a href='https://www.wunc.org/2022-11-03/epa-funds-air-quality-studies-in-underserved-communities' target='_blank'>Link to Article</a>","2022-11-03","www.wunc.org","The EPA has awarded $53 million in grants for air quality testing in communities around the country, including three in North Carolina. The money will go to areas where pollution and the COVID-19 pandemic have led to environmental and health disparities.","David Boraks",""
"292","Rising cost to update Mecklenburg recycling center means higher ...","<a href='https://www.wfae.org/energy-environment/2022-11-15/rising-cost-to-update-mecklenburg-recycling-center-means-higher-fees' target='_blank'>Link to Article</a>","2022-11-16","www.wfae.org","Costs for a planned upgrade of Mecklenburg County's north Charlotte recycling center have more than doubled over the past year. And that could mean higher than expected increases in trash hauling fees for the next four years.","David Boraks",""
"293","North Carolina doesn't pick electric mix to lower carbon levels ...","<a href='https://www.wfae.org/energy-environment/2022-12-31/north-carolina-doesnt-pick-electric-mix-to-lower-carbon-levels' target='_blank'>Link to Article</a>","2022-12-31","www.wfae.org","North Carolina utility regulators have told Duke Energy to carry out a series of activities to generate electricity that they say will help ensure greenhouse gas reductions set in a new state law are met. But the Utilities Commission's directives announced late Friday on solar, wind, nuclear and other sources for electricity don't endorse any particular mix of energy sources to meet the mandates.","David Boraks",""
"297","NC lawmakers want to study benefits, savings from overhauling ...","<a href='https://www.wfae.org/energy-environment/2023-03-28/n-c-lawmakers-want-to-study-benefits-and-savings-from-overhauling-electricity-market' target='_blank'>Link to Article</a>","2023-03-28","www.wfae.org","A bill filed at the North Carolina House of Representatives on Tuesday would pay for a study of electricity market reforms that backers say would reduce energy bills and prevent blackouts like those that struck Duke Energy customers last December.","David Boraks",""
"298","SC eyes electricity market changes that could save customers ...","<a href='https://www.wfae.org/energy-environment/2023-03-20/sc-eyes-electricity-market-changes-that-could-save-customers-millions' target='_blank'>Link to Article</a>","2023-03-20","www.wfae.org","A report on possible changes in the structure of South Carolina's electricity market is getting attention here, north of the border, because any changes there could have a big impact.","David Boraks",""
"299","David Boraks selected for NPR Climate Summit | WFAE 90.7 ...","<a href='https://www.wfae.org/inside-wfae/2023-04-12/david-boraks-selected-for-npr-climate-summit' target='_blank'>Link to Article</a>","2023-04-12","www.wfae.org","WFAE climate reporter David Boraks will take part in NPR’s first climate summit in June in Washington, D.C.","David Boraks",""
"300","North Carolina hopes to adopt electric truck rules by year's end ...","<a href='https://www.wunc.org/2023-01-09/north-carolina-hopes-to-adopt-electric-truck-rules-by-year-end' target='_blank'>Link to Article</a>","2023-01-10","www.wunc.org","The rules would apply to any truck over 6,001 pounds — basically, pickups up to tractor-trailers. Sales targets would vary by size, between seven classes, with the goal of eventually 40%-75% of trucks sold in the state being zero-emission vehicles.","David Boraks",""
"301","Q&A: NC regulators back Duke's 'all of the above' carbon plan ...","<a href='https://www.wfae.org/energy-environment/2023-01-03/q-a-nc-regulators-back-dukes-all-of-the-above-carbon-plan' target='_blank'>Link to Article</a>","2023-01-03","www.wfae.org","North Carolina's 2021 energy reform law called on state regulators to adopt a plan to cut carbon emissions from power plants to fight climate change. Last Friday, after months of filings and hearings, the North Carolina Utilities Commission issued a 137-page order. It largely accepted the recommendations of Duke Energy, the state's main power producer. WFAE climate reporter David Boraks talks with host Marshall Terry about what it means, for both the state's climate goals and customers.","David Boraks",""
"302","Charlotte city council agrees to 25% price hike for solar farm | WFAE ...","<a href='https://www.wfae.org/energy-environment/2023-01-24/charlotte-city-council-agrees-to-25-price-hike-for-solar-farm' target='_blank'>Link to Article</a>","2023-01-24","www.wfae.org","The Charlotte City Council voted Monday in favor of amending the city's contract to buy electricity from a planned solar farm in Iredell County and absorb a 25% fee increase. The council also approved an economic development grant for a new lithium research center in northeast Charlotte.","David Boraks",""
"303","Speakers raise concerns about state's shift to electric trucks | WFAE ...","<a href='https://www.wfae.org/energy-environment/2023-01-14/speakers-raise-concerns-about-states-shift-to-electric-trucks' target='_blank'>Link to Article</a>","2023-01-14","www.wfae.org","People who operate truck fleets will be on the front lines if North Carolina adopts rules this year to get more electric trucks and buses on state roads. In Charlotte Friday, state environmental officials heard some of their concerns about cost, evolving technology, and charging.","David Boraks",""
"304","Advocates worry Duke Energy's newly approved plan to cut solar ...","<a href='https://www.wfae.org/energy-environment/2023-03-27/advocates-worry-duke-energys-newly-approved-plan-to-cut-solar-rates-will-slow-green-energy-adoption' target='_blank'>Link to Article</a>","2023-03-27","www.wfae.org","Rules will change this summer for Duke Energy customers who install rooftop solar panels in North Carolina. Some industry experts worry new lower payments and a more complicated system could slow solar's growth.","David Boraks",""
"305","Removing a century-old dam would restore species and reconnect ...","<a href='https://www.wfae.org/energy-environment/2023-03-06/removing-a-century-old-dam-would-restore-species-and-reconnect-communities-but-will-it-be-funded' target='_blank'>Link to Article</a>","2023-03-06","www.wfae.org","For nearly a century, the Ela Dam in the North Carolina mountains has provided electricity but also altered wildlife habitats and disconnected the community. Land conservation and environmental groups have joined the Eastern Band of Cherokee Indians in an ambitious plan to remove the aging dam. But that hinges on getting millions of dollars in federal funding.","David Boraks",""
"306","Earth kept warming last year, continuing a 40-year trend | WUNC","<a href='https://www.wunc.org/2023-01-23/earth-kept-warming-last-year-continuing-a-40-year-trend' target='_blank'>Link to Article</a>","2023-01-23","www.wunc.org","Federal climate scientists say the global average temperature last year was the sixth highest on record. The past nine years have been the warmest since 1880 and the long-term trend tells the same story.","David Boraks",""
"307","What we can learn from cooling past about heat-inspired climate ...","<a href='https://www.wfae.org/energy-environment/2023-03-03/what-we-can-learn-from-cooling-past-about-heat-inspired-climate-change' target='_blank'>Link to Article</a>","2023-03-03","www.wfae.org","A UNC Greensboro professor says new research on big climate disruptions from the past can help us understand how global warming could affect society in the future.","David Boraks",""
"308","Duke Energy seeks big rate increase in central and western NC to ...","<a href='https://www.wunc.org/2023-03-01/duke-energy-seeks-big-rate-increase-in-central-and-western-nc-to-cover-higher-fuel-costs' target='_blank'>Link to Article</a>","2023-03-01","www.wunc.org","Duke Energy has asked state regulators for a nearly 17% rate increase in western and central North Carolina to cover rising costs for natural gas and coal over the past year. That's the largest increase for fuel costs in the company's history and means Duke has pending rate hikes before regulators that total 27%.","David Boraks",""
"309","Federal grant funds restoration projects in NC wildlife refuges ...","<a href='https://www.wfae.org/energy-environment/2023-03-07/federal-grant-funds-restoration-projects-in-n-c-wildlife-refuges' target='_blank'>Link to Article</a>","2023-03-07","www.wfae.org","A $27.5 million federal grant is coming to eastern North Carolina to restore the Albemarle and Pamlico sounds. The U.S. Department of the Interior says the money comes from last year's Inflation Reduction Act. It's part of $120 million in grants to help national and state wildlife refuges restore waterways and repair damage from severe weather made worse by climate change.","David Boraks",""
"310","Charlotte council votes to slow purchases of electric buses; what ...","<a href='https://www.wfae.org/energy-environment/2023-02-17/charlotte-council-votes-to-slow-purchases-of-electric-buses-what-about-climate-goals' target='_blank'>Link to Article</a>","2023-02-17","www.wfae.org","The Charlotte Area Transit System is tapping the brakes on plans to convert to 100% electric buses by 2030. And the slowdown is raising concerns among council members and environmentalists that Charlotte might not be able to meet the city's climate goals.","David Boraks",""
"311","Cold-weather blackouts challenge conventional wisdom on ...","<a href='https://www.wunc.org/2023-01-06/cold-weather-blackouts-challenge-conventional-wisdom-on-reliability' target='_blank'>Link to Article</a>","2023-01-06","www.wunc.org","One of the longstanding arguments against renewable energy like wind and solar is that it's not as reliable as conventional power plants. But the Christmas Eve rolling blackouts in North Carolina turned that conventional wisdom on its head.","David Boraks",""
"312","Elder-led protesters want banks to stop financing fossil fuels | WFAE ...","<a href='https://www.wfae.org/energy-environment/2023-03-21/elder-led-protesters-want-banks-to-stop-financing-fossil-fuels' target='_blank'>Link to Article</a>","2023-03-21","www.wfae.org","A climate protest in uptown Charlotte at midday Tuesday called on Bank of America, Wells Fargo and other large banks to stop financing fossil fuel-related businesses.","David Boraks",""
"313","Duke wins approval to test using EV batteries to power the grid ...","<a href='https://www.wfae.org/energy-environment/2023-04-14/duke-wins-approval-to-test-using-ev-batteries-to-power-the-grid' target='_blank'>Link to Article</a>","2023-04-14","www.wfae.org","North Carolina regulators have approved a pilot program that would allow Duke Energy to supplement the power grid with electricity from customers' electric vehicle batteries when demand is high. The test will initially involve 100 customers who lease Ford F-150 Lightning pickup trucks.","David Boraks",""
"314","Gaston County lithium mine gets another extension for state permit ...","<a href='https://www.wfae.org/energy-environment/2023-01-27/gaston-county-lithium-mine-gets-another-extension-for-state-permit' target='_blank'>Link to Article</a>","2023-01-27","www.wfae.org","North Carolina mining regulators have granted another extension of Piedmont Lithium's deadline to provide information about its application to build a lithium mine in northern Gaston County.","David Boraks",""
"315","'We own what happened': Duke Energy officials say forecasting ...","<a href='https://www.wfae.org/energy-environment/2023-01-03/we-own-what-happened-duke-energy-officials-say-forecasting-errors-malfunctions-led-to-blackouts' target='_blank'>Link to Article</a>","2023-01-03","www.wfae.org","Duke Energy officials told state regulators Tuesday that their computer models underestimated power demand by 6% to 10% during frigid weather on Christmas Eve. That and a shortage of electricity from power plants, contributed to the need for rolling blackouts across North Carolina at a time when temperatures dipped into the single digits.","David Boraks",""
"316","NCDEQ wants to adopt electric truck and bus rules by year's end ...","<a href='https://www.wfae.org/energy-environment/2023-02-21/ncdeq-wants-to-adopt-electric-truck-and-bus-rules-by-years-end' target='_blank'>Link to Article</a>","2023-02-21","www.wfae.org","North Carolina environmental officials are facing lots of questions as they push to adopt rules by year's end that would speed sales of electric trucks and buses.","David Boraks",""
"317","NC study maps out shift to electric cars, appliances, factories | WFAE ...","<a href='https://www.wfae.org/energy-environment/2023-02-02/nc-study-maps-out-shift-to-electric-cars-appliances-factories' target='_blank'>Link to Article</a>","2023-02-02","www.wfae.org","North Carolina will need more electric vehicles on the road, cleaner energy sources and a faster shift away from fossil fuels in all parts of the economy to meet its climate goals, according to a new report from Gov. Roy Cooper's office.","David Boraks",""
"318","Piedmont Lithium's deal with Tesla is still on — with revisions | WUNC","<a href='https://www.wunc.org/2023-01-03/piedmont-lithiums-deal-with-tesla-is-still-on-with-revisions' target='_blank'>Link to Article</a>","2023-01-03","www.wunc.org","Piedmont Lithium says it has amended a previously announced contract with electric vehicle maker Tesla to supply lithium beginning later this year.","David Boraks",""
"319","Duke Energy wants to raise rates 16% for central and western NC ...","<a href='https://www.wunc.org/2023-01-19/duke-energy-wants-to-raise-rates-16-for-central-and-western-nc' target='_blank'>Link to Article</a>","2023-01-19","www.wunc.org","Duke Energy is asking state regulators for a 15.7% rate increase over three years for central and western North Carolina, including Charlotte. Increases for residential customers would grow slightly faster than that.","David Boraks",""
"320","Charlotte just had its first snow-less winter, as average temps rise ...","<a href='https://www.wfae.org/energy-environment/2023-03-20/charlotte-just-had-its-first-snow-less-winter-as-average-temps-rise' target='_blank'>Link to Article</a>","2023-03-20","www.wfae.org","Charlotte hit a climate milestone with the start of spring Monday: For the first time since record-keeping began, not even a trace of snow fell on the city this winter.","David Boraks",""
